CustomerID,Transactions,Total_Spending,Avg_Spending,Total_Quantity,First_Purchase,Last_Purchase,Products,Lifetime_Days
13158.0,4,1201.06,15.203291139240505,784,2011-01-25 09:58:00,2011-09-06 11:58:00,59,225
13159.0,5,1495.95,12.26188524590164,1073,2011-08-16 11:44:00,2011-12-01 11:20:00,114,107
13160.0,1,91.8,22.95,56,2011-11-17 13:07:00,2011-11-17 13:07:00,4,1
13161.0,1,112.75,14.09375,29,2011-01-30 14:03:00,2011-01-30 14:03:00,8,1
13162.0,5,1731.59,21.116951219512195,1763,2011-01-09 10:43:00,2011-08-09 15:59:00,74,213
13165.0,2,1021.48,24.32095238095238,1376,2010-12-23 14:06:00,2011-10-24 15:05:00,40,306
13166.0,2,419.7,9.992857142857142,218,2011-03-01 15:16:00,2011-03-02 14:28:00,39,1
13167.0,4,791.33,12.174307692307693,785,2011-07-19 12:13:00,2011-11-21 12:24:00,51,126
13168.0,5,1328.24,9.986766917293233,684,2011-01-25 13:55:00,2011-11-03 12:56:00,102,282
13169.0,2,712.88,54.83692307692308,272,2011-04-01 14:24:00,2011-10-07 12:11:00,11,189
13170.0,1,116.00999999999999,3.6253124999999997,147,2011-11-13 12:19:00,2011-11-13 12:19:00,29,1
13171.0,5,510.01,10.625208333333333,231,2011-02-13 14:16:00,2011-12-01 15:06:00,37,292
13173.0,2,353.65,8.224418604651163,277,2010-12-07 14:30:00,2011-12-05 15:51:00,41,364
13174.0,3,2817.03,8.971433121019109,1395,2010-12-05 16:24:00,2011-11-23 14:35:00,228,353
13176.0,1,492.84,6.845,453,2011-10-24 15:43:00,2011-10-24 15:43:00,66,1
13177.0,1,282.45,16.61470588235294,91,2011-10-06 09:56:00,2011-10-06 09:56:00,17,1
13178.0,11,5725.47,21.60554716981132,3570,2010-12-14 12:22:00,2011-11-13 16:14:00,95,335
13182.0,1,121.18,11.016363636363637,201,2011-10-25 13:46:00,2011-10-25 13:46:00,11,1
13183.0,9,3957.78,42.10404255319149,2208,2011-01-09 10:50:00,2011-12-02 10:30:00,51,327
13184.0,12,1753.79,9.583551912568305,1722,2011-02-22 17:25:00,2011-11-25 12:02:00,138,276
13185.0,1,71.4,71.4,12,2011-03-17 11:56:00,2011-03-17 11:56:00,1,1
13186.0,5,1612.0900000000001,19.191547619047622,836,2011-08-03 09:09:00,2011-10-31 11:40:00,69,90
13187.0,1,236.02,6.378918918918919,95,2011-01-06 18:57:00,2011-01-06 18:57:00,37,1
13188.0,1,114.60000000000001,57.300000000000004,25,2011-11-28 15:28:00,2011-11-28 15:28:00,2,1
13189.0,2,260.68,8.988965517241379,842,2011-08-16 13:12:00,2011-11-21 10:39:00,29,97
13192.0,2,911.94,14.475238095238096,595,2011-05-18 14:57:00,2011-09-05 14:13:00,57,110
13193.0,1,117.88,4.0648275862068965,50,2011-10-09 14:30:00,2011-10-09 14:30:00,22,1
13194.0,1,60.7,20.233333333333334,26,2011-07-27 09:01:00,2011-07-27 09:01:00,3,1
13196.0,4,1797.78,16.343454545454545,1224,2011-03-22 14:24:00,2011-11-28 13:54:00,97,251
13198.0,8,3418.39,14.927467248908297,2651,2010-12-13 09:29:00,2011-11-29 15:17:00,200,352
13199.0,39,9830.28,81.91900000000001,6180,2010-12-08 10:51:00,2011-12-06 12:30:00,48,364
13200.0,4,870.09,18.915,516,2011-08-05 14:50:00,2011-11-20 15:35:00,42,108
13203.0,4,869.46,15.253684210526316,800,2011-04-11 14:40:00,2011-11-30 10:45:00,56,233
13207.0,2,250.26000000000002,31.282500000000002,130,2011-07-12 11:35:00,2011-11-24 14:52:00,7,136
13208.0,7,1241.9,8.279333333333334,822,2011-02-03 19:32:00,2011-10-12 09:54:00,124,251
13209.0,11,5963.06,18.124802431610945,4274,2010-12-13 10:31:00,2011-11-09 13:54:00,255,332
13210.0,1,353.48,16.067272727272726,316,2011-09-07 08:18:00,2011-09-07 08:18:00,22,1
13211.0,3,1197.42,21.3825,874,2010-12-13 16:17:00,2011-11-29 14:43:00,45,351
13212.0,4,795.58,5.563496503496504,311,2011-10-09 14:48:00,2011-11-30 15:12:00,128,53
13213.0,6,1522.73,16.55141304347826,1363,2011-05-24 12:22:00,2011-10-14 11:42:00,82,143
13216.0,1,333.74,66.748,297,2011-03-17 12:18:00,2011-03-17 12:18:00,5,1
13217.0,5,934.34,133.47714285714287,410,2011-07-06 12:08:00,2011-08-09 15:32:00,3,35
13218.0,1,62.63999999999999,12.527999999999999,88,2011-08-04 16:59:00,2011-08-04 16:59:00,5,1
13220.0,4,819.2900000000001,39.01380952380953,196,2011-04-17 10:59:00,2011-09-22 13:38:00,18,159
13221.0,2,847.41,12.839545454545455,244,2010-12-15 13:24:00,2011-04-13 16:58:00,62,120
13223.0,2,163.20000000000002,32.64,88,2011-04-21 15:16:00,2011-05-23 13:03:00,5,32
13224.0,3,2161.05,19.826146788990826,1524,2011-07-11 14:10:00,2011-10-10 15:00:00,101,92
13225.0,8,6844.64,201.3129411764706,3480,2010-12-13 09:49:00,2011-12-06 13:29:00,23,359
13226.0,1,108.21000000000001,6.7631250000000005,80,2011-03-11 14:35:00,2011-03-11 14:35:00,16,1
13227.0,1,257.7,28.633333333333333,99,2011-05-22 11:47:00,2011-05-22 11:47:00,9,1
13228.0,1,358.0,179.0,200,2011-09-19 14:28:00,2011-09-19 14:28:00,2,1
13229.0,1,160.95,16.095,63,2011-04-28 12:07:00,2011-04-28 12:07:00,10,1
13230.0,15,2850.5299999999997,4.6577287581699345,1786,2010-12-09 19:28:00,2011-12-05 16:03:00,393,361
13232.0,7,1357.6,6.558454106280193,778,2011-04-10 13:48:00,2011-11-27 10:39:00,147,231
13233.0,2,605.12,14.072558139534884,1004,2011-01-07 14:49:00,2011-09-26 13:25:00,43,262
13235.0,2,1960.97,33.236779661016946,442,2011-05-11 17:13:00,2011-05-12 09:48:00,54,1
13236.0,3,762.4300000000001,19.54948717948718,421,2011-08-25 08:58:00,2011-11-15 12:50:00,34,83
13238.0,5,720.63,22.5196875,300,2010-12-14 14:37:00,2011-11-28 15:30:00,20,350
13239.0,1,359.44,16.33818181818182,363,2011-03-23 10:25:00,2011-03-23 10:25:00,22,1
13240.0,4,663.65,9.905223880597015,298,2010-12-09 12:49:00,2011-09-04 14:08:00,59,270
13242.0,3,270.40000000000003,20.800000000000004,130,2011-05-10 12:26:00,2011-08-19 12:53:00,12,102
13243.0,1,600.07,10.346034482758622,233,2011-05-20 13:14:00,2011-05-20 13:14:00,56,1
13244.0,1,121.74000000000001,4.508888888888889,38,2011-09-08 11:46:00,2011-09-08 11:46:00,27,1
13245.0,1,430.5,26.90625,125,2011-10-20 11:40:00,2011-10-20 11:40:00,16,1
13246.0,7,2052.5,14.353146853146853,1652,2011-01-13 13:36:00,2011-11-21 16:50:00,110,313
13247.0,4,501.12,20.0448,328,2011-09-18 11:31:00,2011-11-22 10:59:00,18,65
13248.0,2,465.68,17.91076923076923,305,2011-06-03 13:05:00,2011-08-07 12:40:00,25,65
13249.0,3,711.41,30.93086956521739,546,2011-03-23 15:26:00,2011-09-08 13:26:00,21,169
13253.0,2,1030.4,28.622222222222224,1572,2011-01-04 15:43:00,2011-07-06 10:09:00,35,183
13255.0,3,408.36,29.16857142857143,180,2010-12-01 11:58:00,2011-12-06 10:56:00,13,370
13256.0,1,10659.0,10659.0,12540,2011-11-25 15:57:00,2011-11-25 15:57:00,1,1
13258.0,3,698.58,18.383684210526315,287,2011-05-18 13:11:00,2011-11-28 09:31:00,28,194
13259.0,1,292.32,3.36,132,2011-10-09 10:48:00,2011-10-09 10:48:00,77,1
13260.0,1,557.62,69.7025,142,2011-10-09 13:21:00,2011-10-09 13:21:00,8,1
13261.0,2,944.1,104.9,210,2011-02-27 10:41:00,2011-03-16 12:22:00,8,18
13262.0,1,200.29,18.208181818181817,125,2011-03-21 15:06:00,2011-03-21 15:06:00,11,1
13263.0,35,7454.07,4.444883720930233,4780,2011-01-18 16:31:00,2011-12-08 13:59:00,450,324
13265.0,5,2107.66,23.1610989010989,1752,2011-03-11 09:54:00,2011-10-17 15:02:00,66,221
13266.0,19,3950.85,19.558663366336635,4557,2010-12-15 16:56:00,2011-11-28 14:39:00,83,348
13267.0,27,4638.54,20.70776785714286,1999,2010-12-08 09:20:00,2011-12-07 11:12:00,88,365
13268.0,15,3261.74,7.296957494407159,3681,2011-03-17 13:20:00,2011-11-22 11:51:00,257,250
13269.0,17,5376.54,16.8016875,3519,2010-12-05 11:51:00,2011-12-08 14:53:00,178,369
13270.0,1,590.0,590.0,200,2010-12-08 14:53:00,2010-12-08 14:53:00,1,1
13271.0,2,256.5,2.5396039603960396,325,2011-11-02 14:31:00,2011-11-02 14:43:00,79,1
13272.0,2,276.56,18.437333333333335,96,2011-09-11 12:06:00,2011-11-08 14:00:00,15,59
13273.0,1,138.98,8.68625,153,2011-08-18 14:02:00,2011-08-18 14:02:00,16,1
13276.0,2,590.9300000000001,19.69766666666667,161,2011-09-01 10:03:00,2011-10-07 12:44:00,30,37
13277.0,4,258.4,32.3,176,2011-07-29 10:06:00,2011-11-24 09:21:00,5,118
13278.0,1,542.73,11.798478260869565,537,2011-10-30 11:49:00,2011-10-30 11:49:00,46,1
13279.0,2,149.20000000000002,13.563636363636364,76,2011-09-22 17:24:00,2011-10-06 18:51:00,9,15
13280.0,3,814.86,9.586588235294117,522,2011-01-06 17:10:00,2011-08-09 13:14:00,67,215
13282.0,6,1216.44,30.411,325,2011-05-03 12:03:00,2011-11-21 15:33:00,30,203
13283.0,2,93.66,13.379999999999999,90,2011-06-07 12:39:00,2011-10-11 09:50:00,7,126
13284.0,2,206.23,14.730714285714285,103,2011-01-13 09:23:00,2011-01-21 10:25:00,13,9
13285.0,4,2709.12,14.487272727272726,2051,2011-02-22 17:13:00,2011-11-16 13:19:00,157,267
13291.0,1,361.11,8.597857142857142,233,2011-07-07 10:36:00,2011-07-07 10:36:00,41,1
13292.0,2,578.9399999999999,18.67548387096774,347,2011-02-28 15:00:00,2011-11-01 10:04:00,29,246
13294.0,2,873.74,16.18037037037037,453,2011-04-04 12:37:00,2011-06-03 08:54:00,48,60
13295.0,2,204.45000000000002,18.58636363636364,83,2010-12-02 17:36:00,2010-12-15 11:21:00,11,13
13296.0,1,87.4,17.48,78,2011-07-25 13:46:00,2011-07-25 13:46:00,5,1
13297.0,4,2089.85,35.421186440677964,963,2011-10-03 15:08:00,2011-12-02 09:32:00,52,60
13298.0,1,360.0,180.0,96,2011-12-08 13:11:00,2011-12-08 13:11:00,2,1
13299.0,1,142.5,28.5,30,2011-03-16 12:55:00,2011-03-16 12:55:00,5,1
13300.0,2,378.49,17.204090909090908,205,2011-06-23 13:09:00,2011-06-28 11:59:00,20,5
13301.0,4,618.09,7.630740740740741,345,2011-02-20 13:13:00,2011-08-28 11:25:00,75,189
13302.0,1,63.75,63.75,5,2011-07-07 17:56:00,2011-07-07 17:56:00,1,1
13304.0,1,300.42,14.305714285714286,238,2010-12-23 14:35:00,2010-12-23 14:35:00,21,1
13305.0,10,2000.86,24.701975308641973,1232,2010-12-02 12:10:00,2011-12-05 15:15:00,50,369
13307.0,1,15.0,15.0,4,2011-08-11 17:14:00,2011-08-11 17:14:00,1,1
13308.0,4,1403.41,24.62122807017544,846,2011-05-20 13:13:00,2011-11-17 09:31:00,49,181
13309.0,5,1456.79,13.614859813084111,1544,2011-02-04 12:29:00,2011-12-02 16:34:00,82,302
13310.0,6,1180.43,15.330259740259741,599,2011-01-19 14:50:00,2011-12-01 08:23:00,65,316
13311.0,2,598.57,23.02192307692308,305,2011-07-12 14:26:00,2011-12-05 12:55:00,25,146
13313.0,5,1555.32,19.939999999999998,851,2011-01-04 10:00:00,2011-11-17 16:48:00,47,318
13314.0,4,973.22,12.976266666666668,636,2011-09-27 10:20:00,2011-12-08 12:29:00,55,73
13316.0,5,6139.97,69.77238636363637,6949,2011-03-30 13:01:00,2011-11-02 13:40:00,67,218
13317.0,9,2407.29,17.831777777777777,1067,2010-12-16 09:22:00,2011-10-06 19:21:00,101,295
13318.0,3,640.76,32.038,304,2011-11-02 13:26:00,2011-12-08 18:51:00,14,37
13319.0,36,11026.76,22.05352,4762,2010-12-07 11:47:00,2011-12-04 13:34:00,211,363
13320.0,6,1605.7,14.597272727272728,1126,2011-05-10 10:29:00,2011-09-30 12:52:00,77,144
13321.0,2,567.36,51.57818181818182,372,2011-09-14 15:18:00,2011-09-28 15:24:00,10,15
13322.0,1,199.48000000000002,7.9792000000000005,117,2011-11-22 14:21:00,2011-11-22 14:21:00,25,1
13323.0,5,787.85,37.516666666666666,175,2011-09-16 13:23:00,2011-12-06 17:12:00,6,82
13324.0,12,7171.1,93.13116883116884,5210,2010-12-14 09:50:00,2011-11-07 15:51:00,25,329
13325.0,1,675.3,56.275,240,2011-09-19 10:36:00,2011-09-19 10:36:00,12,1
13327.0,9,3637.9700000000003,33.37587155963303,1612,2010-12-09 15:32:00,2011-11-01 10:21:00,74,327
13328.0,1,1308.48,76.96941176470588,680,2011-01-27 15:22:00,2011-01-27 15:22:00,17,1
13329.0,4,837.5999999999999,44.084210526315786,499,2010-12-08 10:11:00,2011-11-08 10:29:00,16,336
13330.0,3,1140.93,21.526981132075473,751,2011-01-28 10:08:00,2011-09-08 12:27:00,37,224
13332.0,1,350.9,16.70952380952381,179,2011-11-25 13:30:00,2011-11-25 13:30:00,21,1
13334.0,3,3536.82,13.197089552238806,1774,2011-02-07 11:42:00,2011-09-18 15:21:00,207,224
13336.0,1,795.12,15.590588235294117,559,2011-09-23 14:05:00,2011-09-23 14:05:00,51,1
13338.0,3,542.22,22.5925,265,2011-07-05 09:06:00,2011-07-08 14:53:00,19,4
13339.0,1,860.12,15.928148148148148,326,2011-05-23 08:31:00,2011-05-23 08:31:00,54,1
13340.0,7,10736.48,80.12298507462687,5770,2011-03-08 11:39:00,2011-10-25 13:15:00,128,232
13341.0,1,775.85,18.472619047619048,301,2011-03-24 09:50:00,2011-03-24 09:50:00,42,1
13343.0,2,402.93,18.315,144,2011-06-15 12:24:00,2011-06-20 11:37:00,19,5
13344.0,3,2543.72,21.37579831932773,971,2011-03-07 10:28:00,2011-10-03 09:45:00,115,210
13345.0,2,401.40000000000003,18.245454545454546,143,2011-02-25 09:01:00,2011-03-08 08:34:00,20,11
13347.0,1,341.36,42.67,205,2011-09-30 13:28:00,2011-09-30 13:28:00,8,1
13348.0,1,233.76,16.697142857142858,136,2011-10-06 17:28:00,2011-10-06 17:28:00,14,1
13349.0,1,247.32,15.4575,225,2011-11-29 08:07:00,2011-11-29 08:07:00,16,1
13350.0,3,1047.52,24.36093023255814,290,2011-09-21 13:33:00,2011-11-23 16:33:00,36,64
13351.0,1,373.94,23.37125,117,2011-10-04 12:55:00,2011-10-04 12:55:00,16,1
13352.0,2,406.67999999999995,15.06222222222222,327,2011-10-10 13:55:00,2011-12-02 11:58:00,24,53
13354.0,1,743.53,14.579019607843136,604,2011-09-29 13:17:00,2011-09-29 13:17:00,51,1
13355.0,1,674.7,21.084375,314,2011-08-09 14:48:00,2011-08-09 14:48:00,32,1
13356.0,1,768.24,18.291428571428572,325,2011-09-20 14:33:00,2011-09-20 14:33:00,42,1
13357.0,1,609.95,6.777222222222223,322,2011-03-27 13:56:00,2011-03-27 13:56:00,85,1
13358.0,1,439.03,15.138965517241378,285,2011-03-16 11:52:00,2011-03-16 11:52:00,29,1
13359.0,2,447.86,18.660833333333333,163,2011-10-07 09:30:00,2011-10-11 16:48:00,23,5
13362.0,5,3095.9900000000002,18.319467455621304,1385,2011-02-25 11:33:00,2011-12-06 13:57:00,128,285
13363.0,2,992.5,16.541666666666668,710,2011-10-27 10:46:00,2011-11-22 12:40:00,47,27
13364.0,2,269.91999999999996,13.495999999999999,142,2011-09-29 18:13:00,2011-10-04 09:48:00,10,5
13365.0,3,2259.52,17.117575757575757,1256,2011-05-06 12:00:00,2011-12-01 08:39:00,122,209
13366.0,1,56.160000000000004,56.160000000000004,144,2011-10-20 13:37:00,2011-10-20 13:37:00,1,1
13368.0,2,623.4,21.49655172413793,327,2011-01-06 12:32:00,2011-03-28 09:59:00,29,81
13369.0,2,352.81,18.568947368421053,171,2010-12-09 11:30:00,2010-12-20 14:02:00,14,12
13370.0,2,788.4200000000001,17.918636363636367,350,2010-12-03 10:26:00,2010-12-08 15:57:00,39,6
13372.0,1,378.64,16.46260869565217,159,2011-09-11 12:46:00,2011-09-11 12:46:00,23,1
13373.0,3,3312.25,20.963607594936708,1651,2011-03-08 14:35:00,2011-10-10 10:51:00,135,216
13375.0,2,784.4,20.642105263157895,443,2011-09-12 10:19:00,2011-09-19 16:01:00,37,8
13376.0,3,1019.76,19.240754716981133,493,2011-04-19 13:03:00,2011-09-01 16:16:00,45,136
13379.0,3,572.56,5.902680412371134,601,2011-07-26 12:26:00,2011-11-13 13:45:00,85,111
13381.0,7,3651.81,21.10872832369942,2031,2011-02-14 10:10:00,2011-11-18 16:59:00,77,278
13382.0,1,222.99,14.866000000000001,131,2011-03-04 10:03:00,2011-03-04 10:03:00,15,1
13384.0,9,4181.58,26.97793548387097,2429,2011-06-14 12:47:00,2011-11-09 11:04:00,123,148
13385.0,1,534.57,15.273428571428573,281,2011-01-14 09:52:00,2011-01-14 09:52:00,35,1
13388.0,3,727.05,20.195833333333333,283,2011-07-31 12:52:00,2011-08-10 13:35:00,35,11
13389.0,3,797.96,15.646274509803922,429,2011-04-21 12:12:00,2011-11-28 14:01:00,50,222
13390.0,1,544.08,41.8523076923077,224,2011-09-26 08:38:00,2011-09-26 08:38:00,13,1
13391.0,1,59.8,59.8,4,2011-05-20 10:50:00,2011-05-20 10:50:00,1,1
13394.0,10,2727.2400000000002,16.629512195121954,2569,2011-02-03 10:39:00,2011-12-08 11:36:00,126,309
13395.0,1,307.72,14.653333333333334,336,2011-06-07 15:04:00,2011-06-07 15:04:00,21,1
13396.0,4,1396.69,29.716808510638298,608,2011-01-24 13:37:00,2011-11-18 09:42:00,42,298
13397.0,6,1549.08,39.72,431,2011-01-04 13:50:00,2011-09-28 10:56:00,28,267
13398.0,1,457.34,17.59,281,2011-05-31 13:17:00,2011-05-31 13:17:00,26,1
13402.0,2,621.23,15.92897435897436,479,2010-12-02 17:12:00,2011-08-04 15:51:00,32,245
13403.0,1,75.0,25.0,44,2011-11-22 08:28:00,2011-11-22 08:28:00,3,1
13404.0,2,252.49,22.953636363636363,111,2011-05-11 11:57:00,2011-12-08 15:37:00,11,212
13405.0,3,572.451,21.201888888888888,165,2011-01-26 09:27:00,2011-09-26 17:01:00,25,244
13408.0,81,28746.670000000002,57.37858283433134,16345,2010-12-01 10:39:00,2011-12-08 09:05:00,236,372
13410.0,7,1017.21,33.907000000000004,523,2011-02-21 14:38:00,2011-12-01 08:58:00,15,283
13411.0,1,213.55,11.863888888888889,72,2011-08-24 13:57:00,2011-08-24 13:57:00,17,1
13414.0,3,1390.5,57.9375,1574,2011-02-16 12:13:00,2011-07-29 11:45:00,23,163
13416.0,2,712.5,37.5,142,2011-09-19 14:43:00,2011-10-27 08:56:00,11,38
13417.0,2,640.83,22.886785714285715,162,2011-05-18 16:26:00,2011-12-05 08:49:00,26,201
13418.0,23,6409.42,20.41216560509554,3997,2010-12-02 10:45:00,2011-11-28 10:23:00,223,361
13419.0,1,221.06,13.81625,275,2011-10-07 12:49:00,2011-10-07 12:49:00,16,1
13420.0,4,179.35,17.935,114,2011-06-22 11:35:00,2011-07-28 12:10:00,8,37
13421.0,3,1853.18,17.649333333333335,1182,2011-02-22 15:46:00,2011-10-30 14:21:00,89,250
13422.0,2,2651.05,20.711328125,1331,2011-10-06 13:42:00,2011-10-19 13:45:00,127,14
13425.0,3,1624.21,20.823205128205128,1123,2011-02-18 08:34:00,2011-08-23 17:13:00,66,187
13426.0,12,3731.94,23.47132075471698,2266,2010-12-15 12:43:00,2011-12-09 08:59:00,104,359
13427.0,3,582.6,20.089655172413792,545,2011-05-08 15:58:00,2011-11-20 13:02:00,25,196
13428.0,1,218.47,2.952297297297297,156,2011-11-29 14:20:00,2011-11-29 14:20:00,70,1
13429.0,4,1006.8,15.02686567164179,1390,2011-09-25 15:59:00,2011-11-29 09:10:00,55,65
13430.0,4,710.21,13.152037037037038,764,2011-09-14 14:26:00,2011-11-21 08:19:00,49,68
13431.0,2,1269.1,27.589130434782607,672,2011-09-12 11:25:00,2011-10-03 13:49:00,44,22
13434.0,2,534.24,53.424,300,2011-09-04 10:35:00,2011-09-26 14:30:00,9,23
13435.0,9,3825.29,37.13873786407767,2133,2011-06-03 17:07:00,2011-12-04 14:59:00,68,184
13436.0,1,196.89,16.4075,76,2011-12-08 10:33:00,2011-12-08 10:33:00,12,1
13437.0,7,3408.06,20.40754491017964,1283,2011-06-02 14:30:00,2011-11-25 14:00:00,143,176
13439.0,1,283.71,5.253888888888889,242,2011-03-29 14:20:00,2011-03-29 14:20:00,54,1
13441.0,1,296.64,22.818461538461538,204,2011-09-09 09:38:00,2011-09-09 09:38:00,13,1
13447.0,4,1154.05,18.613709677419354,591,2011-11-04 10:10:00,2011-11-16 13:38:00,55,13
13448.0,10,3613.07,18.15613065326633,1682,2010-12-01 10:52:00,2011-11-23 12:33:00,137,358
13449.0,1,291.88,15.362105263157895,222,2011-11-16 08:28:00,2011-11-16 08:28:00,19,1
13450.0,6,2043.7199999999998,28.784788732394365,1982,2011-05-05 19:48:00,2011-11-13 11:54:00,32,192
13451.0,6,3035.85,6.8374999999999995,2155,2011-01-09 15:35:00,2011-11-13 15:58:00,315,309
13452.0,2,590.0,295.0,2,2011-03-14 11:38:00,2011-03-25 14:19:00,1,12
13453.0,2,356.97999999999996,20.998823529411762,134,2011-02-23 09:44:00,2011-06-27 09:34:00,16,124
13455.0,4,1109.33,20.93075471698113,363,2010-12-08 13:11:00,2011-11-15 11:21:00,42,342
13456.0,7,1795.6200000000001,27.62492307692308,774,2011-05-16 15:34:00,2011-11-22 09:18:00,43,190
13458.0,22,9755.22,24.75944162436548,5556,2010-12-15 12:05:00,2011-12-02 15:29:00,242,353
13460.0,2,183.44,10.790588235294118,286,2011-10-21 09:50:00,2011-11-10 17:17:00,16,21
13461.0,3,1445.0,53.51851851851852,1170,2011-06-29 10:23:00,2011-11-01 09:01:00,14,125
13462.0,2,159.75,15.975,63,2011-04-01 11:20:00,2011-06-09 19:53:00,9,70
13464.0,1,674.68,16.45560975609756,403,2011-10-12 15:01:00,2011-10-12 15:01:00,41,1
13466.0,2,317.85,17.658333333333335,260,2011-06-08 16:39:00,2011-08-31 15:29:00,17,84
13467.0,2,1083.71,10.946565656565657,584,2011-11-03 16:56:00,2011-11-29 10:01:00,89,26
13468.0,41,5753.19,18.80127450980392,2597,2010-12-01 15:08:00,2011-12-08 10:39:00,184,372
13470.0,2,165.0,16.5,100,2011-08-16 17:06:00,2011-09-01 14:57:00,7,16
13471.0,4,2531.58,9.736846153846153,1590,2011-10-23 13:10:00,2011-12-08 15:44:00,214,47
13473.0,3,427.74,19.44272727272727,272,2011-01-11 08:45:00,2011-10-10 11:20:00,21,273
13474.0,1,229.59,3.58734375,132,2011-04-17 13:53:00,2011-04-17 13:53:00,59,1
13475.0,4,1431.78,16.648604651162792,1012,2011-02-14 12:36:00,2011-06-01 13:52:00,64,108
13476.0,4,1384.17,22.691311475409837,420,2011-03-03 14:43:00,2011-06-14 12:00:00,56,103
13477.0,8,1467.6299999999999,18.118888888888886,1024,2011-02-21 12:29:00,2011-11-02 12:04:00,57,254
13479.0,3,310.9,19.43125,135,2011-04-19 11:27:00,2011-05-25 16:49:00,14,37
13481.0,8,1832.31,16.359910714285714,1157,2010-12-06 15:12:00,2011-10-25 09:07:00,98,323
13482.0,1,184.64,16.785454545454545,116,2011-04-21 17:03:00,2011-04-21 17:03:00,11,1
13483.0,1,140.34,14.034,160,2011-10-05 11:53:00,2011-10-05 11:53:00,10,1
13484.0,1,313.8,39.225,44,2011-04-12 16:30:00,2011-04-12 16:30:00,8,1
13485.0,1,454.24,19.749565217391304,277,2011-04-20 13:58:00,2011-04-20 13:58:00,23,1
13486.0,3,1122.41,16.2668115942029,669,2011-07-07 17:19:00,2011-09-22 13:13:00,69,77
13487.0,3,575.4,16.923529411764704,265,2010-12-21 14:54:00,2011-10-13 12:07:00,26,296
13488.0,17,9026.01,21.138196721311477,4524,2010-12-07 13:01:00,2011-11-22 14:41:00,272,351
13489.0,4,449.52,32.10857142857143,560,2011-02-18 10:42:00,2011-08-26 13:16:00,11,190
13491.0,10,1215.82,14.137441860465115,903,2010-12-02 14:30:00,2011-10-19 08:32:00,73,321
13492.0,3,1269.84,25.3968,408,2011-05-09 10:06:00,2011-07-26 14:25:00,38,79
13493.0,2,618.63,77.32875,380,2011-02-25 16:42:00,2011-03-09 15:35:00,6,12
13494.0,1,316.26000000000005,17.570000000000004,162,2011-02-01 11:58:00,2011-02-01 11:58:00,18,1
13495.0,6,2099.62,40.37730769230769,844,2010-12-06 15:14:00,2011-12-02 11:21:00,34,361
13496.0,3,688.73,19.13138888888889,353,2010-12-15 10:17:00,2011-11-29 10:58:00,28,350
13497.0,3,375.05,18.7525,167,2010-12-06 11:37:00,2011-03-02 09:04:00,19,86
13499.0,7,1171.26,26.028,1372,2011-03-15 08:52:00,2011-11-22 11:21:00,31,253
13500.0,4,1196.77,17.86223880597015,633,2011-08-09 12:20:00,2011-11-16 15:35:00,60,100
13501.0,2,1370.17,25.852264150943398,563,2011-02-24 18:59:00,2011-04-11 09:35:00,52,46
13502.0,3,292.0,16.22222222222222,264,2011-01-20 09:03:00,2011-11-23 10:39:00,17,308
13503.0,1,216.85,12.755882352941176,248,2011-09-29 13:23:00,2011-09-29 13:23:00,17,1
13504.0,1,295.93,13.451363636363636,178,2011-10-06 13:20:00,2011-10-06 13:20:00,22,1
13505.0,8,4504.38,19.84308370044053,2511,2011-04-21 12:07:00,2011-10-03 12:14:00,182,166
13506.0,3,464.21999999999997,16.00758620689655,327,2010-12-05 12:15:00,2011-01-31 15:27:00,26,58
13507.0,4,2479.16,15.303456790123455,1597,2011-07-17 11:50:00,2011-12-06 13:13:00,146,143
13508.0,1,110.97,9.2475,24,2011-04-10 11:58:00,2011-04-10 11:58:00,12,1
13509.0,7,979.72,22.266363636363636,1106,2011-02-28 13:27:00,2011-12-01 10:10:00,27,276
13510.0,5,1797.96,15.367179487179488,1390,2011-06-09 09:32:00,2011-12-08 13:46:00,86,183
13512.0,1,251.21,16.747333333333334,143,2011-03-24 10:03:00,2011-03-24 10:03:00,15,1
13513.0,1,205.1,20.509999999999998,109,2011-08-05 11:50:00,2011-08-05 11:50:00,10,1
13514.0,1,152.20000000000002,38.050000000000004,40,2011-09-27 09:39:00,2011-09-27 09:39:00,4,1
13515.0,4,891.12,15.103728813559322,681,2011-04-06 10:33:00,2011-09-28 11:26:00,50,176
13516.0,3,1389.41,31.5775,985,2011-04-15 11:06:00,2011-11-18 13:15:00,43,218
13517.0,5,2147.77,15.019370629370629,1378,2011-06-13 08:44:00,2011-10-11 11:43:00,125,121
13518.0,1,659.4399999999999,17.353684210526314,392,2011-09-15 10:29:00,2011-09-15 10:29:00,36,1
13519.0,2,134.7,14.966666666666665,24,2011-09-22 18:24:00,2011-10-20 15:56:00,8,28
13520.0,8,3760.95,39.58894736842105,1656,2010-12-03 10:36:00,2011-10-12 10:20:00,49,313
13521.0,3,1093.65,2.508371559633028,736,2011-11-29 15:09:00,2011-12-08 13:50:00,313,9
13522.0,1,125.80000000000001,25.160000000000004,44,2011-11-09 15:11:00,2011-11-09 15:11:00,5,1
13523.0,6,4174.38,23.58406779661017,1759,2010-12-08 14:22:00,2011-11-06 15:11:00,157,334
13524.0,5,680.1800000000001,25.191851851851855,324,2011-05-04 12:26:00,2011-10-30 12:34:00,17,180
