CustomerID,Transactions,Total_Spending,Avg_Spending,Total_Quantity,First_Purchase,Last_Purchase,Products,Lifetime_Days,Spending_per_Day
14030.0,8,2360.09,9.712304526748971,1479,2010-12-08 16:11:00,2011-11-21 16:48:00,210,349,6.76243553008596
14031.0,23,19939.08,77.28325581395349,6206,2010-12-02 16:34:00,2011-12-02 17:13:00,121,366,54.47836065573771
14032.0,18,3021.34,19.877236842105265,2056,2010-12-08 10:53:00,2011-12-07 15:23:00,53,365,8.27764383561644
14034.0,4,791.62,8.604565217391304,531,2011-07-05 13:06:00,2011-11-17 14:02:00,82,136,5.820735294117647
14035.0,5,1428.02,21.636666666666667,739,2011-02-15 12:48:00,2011-11-11 10:03:00,41,269,5.308624535315985
14036.0,1,626.65,16.49078947368421,268,2011-02-28 09:26:00,2011-02-28 09:26:00,38,1,626.65
14037.0,2,147.20000000000002,5.257142857142858,46,2010-12-10 11:39:00,2011-06-16 13:57:00,27,189,0.7788359788359789
14038.0,4,1566.28,16.841720430107525,967,2011-05-16 14:05:00,2011-09-22 13:37:00,64,129,12.14170542635659
14039.0,1,152.2,25.366666666666664,92,2011-11-06 13:48:00,2011-11-06 13:48:00,6,1,152.2
14040.0,15,3687.65,15.301452282157676,1584,2011-01-12 14:57:00,2011-10-30 12:42:00,147,291,12.67233676975945
14041.0,1,141.41,6.733809523809524,94,2011-03-18 13:25:00,2011-03-18 13:25:00,21,1,141.41
14044.0,4,652.82,3.1235406698564594,308,2011-02-03 11:39:00,2011-11-13 12:05:00,165,284,2.298661971830986
14045.0,4,1659.75,276.625,535,2010-12-01 11:32:00,2011-08-22 15:27:00,4,265,6.263207547169811
14046.0,1,154.99,11.070714285714287,460,2011-02-28 14:48:00,2011-02-28 14:48:00,14,1,154.99
14047.0,7,1327.21,39.03558823529412,385,2010-12-02 10:09:00,2011-12-01 11:43:00,22,365,3.636191780821918
14048.0,2,444.73,5.05375,302,2011-02-07 14:53:00,2011-03-07 13:49:00,84,28,15.883214285714287
14049.0,6,5724.29,11.335227722772277,3894,2011-01-26 10:30:00,2011-11-23 12:20:00,352,302,18.954602649006624
14050.0,2,746.36,13.821481481481483,689,2011-08-25 13:46:00,2011-11-08 10:00:00,49,75,9.951466666666667
14051.0,26,15743.44,73.2253023255814,3771,2010-12-08 12:49:00,2011-12-09 10:20:00,52,366,43.014863387978146
14052.0,1,225.36,4.024285714285715,89,2011-11-20 12:30:00,2011-11-20 12:30:00,56,1,225.36
14053.0,2,260.25,65.0625,215,2011-07-03 12:21:00,2011-08-07 14:27:00,2,36,7.229166666666667
14054.0,1,92.46,15.409999999999998,62,2011-10-05 15:49:00,2011-10-05 15:49:00,6,1,92.46
14055.0,1,725.6400000000001,72.56400000000001,216,2011-08-25 15:04:00,2011-08-25 15:04:00,10,1,725.6400000000001
14056.0,29,8304.9,7.3625,4314,2011-02-28 15:19:00,2011-12-08 13:36:00,321,283,29.345936395759715
14057.0,18,6288.5199999999995,21.610034364261168,5044,2010-12-14 12:11:00,2011-11-16 10:32:00,179,337,18.660296735905042
14059.0,1,183.6,22.95,128,2011-03-18 10:06:00,2011-03-18 10:06:00,8,1,183.6
14060.0,20,6145.46,30.27320197044335,5398,2010-12-02 12:11:00,2011-12-05 12:29:00,86,369,16.654363143631436
14062.0,12,10464.85,94.27792792792793,5593,2010-12-10 15:56:00,2011-11-30 10:04:00,60,355,29.478450704225352
14064.0,7,1519.1599999999999,18.52634146341463,2226,2011-03-10 12:59:00,2011-11-10 13:14:00,59,246,6.175447154471544
14066.0,1,152.55,21.792857142857144,45,2011-03-18 12:21:00,2011-03-18 12:21:00,7,1,152.55
14067.0,2,374.7,7.2057692307692305,361,2011-09-04 12:00:00,2011-10-07 10:21:00,51,33,11.354545454545454
14068.0,1,265.85,11.077083333333334,73,2011-01-23 16:02:00,2011-01-23 16:02:00,22,1,265.85
14071.0,9,1570.23,4.715405405405406,1090,2011-03-20 11:33:00,2011-12-06 12:27:00,271,262,5.99324427480916
14073.0,2,162.54,11.61,132,2011-11-07 15:49:00,2011-11-18 16:14:00,13,12,13.545
14075.0,3,942.26,21.913023255813954,754,2011-03-23 16:35:00,2011-12-05 08:38:00,33,257,3.666381322957198
14076.0,1,122.47,2.662391304347826,81,2011-08-02 15:19:00,2011-08-02 15:19:00,43,1,122.47
14077.0,5,499.41999999999996,11.89095238095238,268,2011-03-10 15:52:00,2011-10-30 12:35:00,33,234,2.134273504273504
14078.0,6,1049.37,16.144153846153845,310,2010-12-01 12:54:00,2011-08-30 12:16:00,46,272,3.85797794117647
14079.0,1,375.1,31.258333333333336,301,2011-08-07 12:10:00,2011-08-07 12:10:00,12,1,375.1
14080.0,1,45.599999999999994,11.399999999999999,48,2011-11-07 11:09:00,2011-11-07 11:09:00,4,1,45.599999999999994
14081.0,4,964.37,6.181858974358974,599,2010-12-05 15:47:00,2011-03-17 14:24:00,126,102,9.454607843137255
14082.0,1,182.25,6.2844827586206895,110,2010-12-10 11:02:00,2010-12-10 11:02:00,28,1,182.25
14083.0,9,1018.43,5.626685082872928,732,2010-12-03 12:24:00,2011-12-05 13:14:00,162,368,2.7674728260869563
14085.0,19,4461.29,9.8919955654102,3185,2010-12-06 12:39:00,2011-12-07 13:46:00,272,367,12.156103542234332
14087.0,2,207.17,2.9595714285714285,252,2011-12-07 12:28:00,2011-12-07 12:41:00,62,1,207.17
14088.0,14,50568.13,85.70869491525423,12737,2011-01-21 13:07:00,2011-11-29 16:16:00,379,313,161.55952076677315
14089.0,1,161.0,11.5,134,2011-10-14 10:38:00,2011-10-14 10:38:00,13,1,161.0
14090.0,1,76.32000000000001,76.32000000000001,72,2011-01-19 10:51:00,2011-01-19 10:51:00,1,1,76.32000000000001
14092.0,17,4090.7200000000003,18.851244239631338,2071,2010-12-02 09:10:00,2011-12-02 12:13:00,117,366,11.176830601092897
14093.0,1,442.85,4.217619047619048,406,2011-11-27 16:27:00,2011-11-27 16:27:00,95,1,442.85
14096.0,34,73208.67,14.276261700468018,16369,2011-08-30 10:49:00,2011-12-05 17:17:00,1121,98,747.0272448979591
14098.0,1,147.35,7.016666666666667,104,2011-11-03 10:13:00,2011-11-03 10:13:00,21,1,147.35
14099.0,12,3115.37,12.362579365079364,2181,2010-12-20 11:14:00,2011-11-23 13:53:00,167,339,9.189882005899705
14100.0,1,194.9,7.496153846153846,64,2011-07-25 11:01:00,2011-07-25 11:01:00,24,1,194.9
14101.0,6,5976.79,170.76542857142857,6942,2011-01-17 13:09:00,2011-09-27 12:28:00,15,253,23.623675889328062
14102.0,8,1405.83,16.736071428571428,984,2011-10-26 12:46:00,2011-12-04 15:38:00,35,40,35.14575
14104.0,2,216.20999999999998,10.295714285714284,72,2011-06-27 12:49:00,2011-07-08 12:50:00,21,12,18.0175
14105.0,2,1272.13,16.738552631578948,802,2011-04-14 17:58:00,2011-09-15 16:13:00,74,154,8.260584415584416
14107.0,8,2717.98,21.919193548387096,1798,2010-12-10 13:29:00,2011-10-19 12:12:00,61,313,8.683642172523962
14108.0,3,601.66,17.190285714285714,382,2011-08-30 11:32:00,2011-11-09 10:41:00,33,71,8.474084507042253
14109.0,2,208.2,14.87142857142857,120,2011-09-28 10:18:00,2011-11-16 13:51:00,9,50,4.164
14110.0,13,5701.33,36.31420382165605,2459,2011-03-18 09:59:00,2011-12-06 12:26:00,94,264,21.595946969696968
14111.0,5,697.1,63.372727272727275,459,2011-04-12 11:36:00,2011-11-25 13:44:00,10,228,3.0574561403508773
14112.0,12,3056.13,17.66549132947977,1694,2011-03-09 11:28:00,2011-11-17 12:30:00,117,254,12.032007874015749
14113.0,8,2302.92,57.573,855,2010-12-20 11:56:00,2011-12-06 12:18:00,26,352,6.542386363636364
14114.0,2,386.53,25.768666666666665,101,2011-01-13 11:05:00,2011-03-11 09:42:00,15,57,6.781228070175438
14116.0,5,1382.74,19.204722222222223,707,2011-08-10 12:44:00,2011-11-20 10:29:00,61,102,13.556274509803922
14117.0,1,90.0,30.0,72,2011-07-19 09:49:00,2011-07-19 09:49:00,3,1,90.0
14119.0,1,19.9,19.9,2,2010-12-20 13:58:00,2010-12-20 13:58:00,1,1,19.9
14121.0,6,2820.0,17.51552795031056,2086,2011-10-11 10:39:00,2011-12-06 12:19:00,148,57,49.473684210526315
14124.0,1,419.58000000000004,83.91600000000001,1618,2011-09-16 13:32:00,2011-09-16 13:32:00,4,1,419.58000000000004
14125.0,3,2740.43,16.409760479041914,1640,2011-09-22 15:40:00,2011-11-29 12:47:00,159,68,40.300441176470585
14126.0,4,768.6300000000001,48.03937500000001,558,2011-11-29 12:21:00,2011-12-02 11:45:00,14,3,256.21000000000004
14127.0,3,709.71,16.129772727272726,321,2011-02-02 12:26:00,2011-08-09 10:49:00,39,188,3.775053191489362
14128.0,2,637.5,13.858695652173912,564,2011-03-29 10:49:00,2011-10-10 12:00:00,40,196,3.252551020408163
14129.0,5,1123.8600000000001,21.61269230769231,592,2011-03-24 08:44:00,2011-12-08 11:02:00,31,260,4.322538461538462
14130.0,1,483.86,7.221791044776119,258,2011-01-24 16:05:00,2011-01-24 16:05:00,66,1,483.86
14132.0,12,3591.93,17.870298507462685,3370,2011-06-09 12:04:00,2011-12-07 13:35:00,100,182,19.73587912087912
14133.0,5,620.9399999999999,20.697999999999997,354,2011-01-28 11:27:00,2011-08-02 11:34:00,26,187,3.3205347593582886
14135.0,15,4690.31,35.00231343283583,3850,2010-12-02 10:27:00,2011-12-08 11:38:00,95,372,12.608360215053764
14138.0,2,982.3800000000001,20.901702127659576,610,2011-10-07 09:38:00,2011-12-08 12:44:00,40,63,15.593333333333335
14139.0,1,415.82,15.993076923076924,510,2011-10-24 13:34:00,2011-10-24 13:34:00,26,1,415.82
14140.0,3,950.05,14.179850746268656,813,2011-11-08 11:20:00,2011-12-06 09:05:00,60,28,33.93035714285714
14141.0,6,951.23,20.67891304347826,373,2011-08-26 14:40:00,2011-12-07 09:53:00,28,103,9.235242718446601
14142.0,1,311.81,14.173181818181819,313,2010-12-01 16:33:00,2010-12-01 16:33:00,22,1,311.81
14143.0,1,115.8,16.54285714285714,30,2011-07-29 09:48:00,2011-07-29 09:48:00,7,1,115.8
14145.0,5,4336.2,361.34999999999997,876,2011-05-06 13:01:00,2011-10-24 12:10:00,6,171,25.357894736842105
14146.0,6,5432.43,22.17318367346939,2988,2010-12-17 15:52:00,2011-12-01 10:18:00,183,349,15.56570200573066
14147.0,3,498.4,83.06666666666666,120,2011-02-27 11:42:00,2011-10-21 13:36:00,4,237,2.10295358649789
14148.0,1,157.2,52.4,16,2011-04-20 12:02:00,2011-04-20 12:02:00,3,1,157.2
14149.0,3,633.81,15.845249999999998,307,2011-05-03 09:44:00,2011-05-11 12:34:00,28,9,70.42333333333333
14150.0,2,658.64,25.33230769230769,496,2010-12-15 10:04:00,2011-11-04 10:05:00,23,325,2.0265846153846154
14152.0,3,631.49,12.6298,723,2011-04-19 15:46:00,2011-09-25 12:54:00,47,159,3.971635220125786
14154.0,2,1345.62,25.87730769230769,465,2011-04-14 15:58:00,2011-04-14 16:26:00,52,1,1345.62
14155.0,1,118.75,19.791666666666668,25,2011-03-18 14:13:00,2011-03-18 14:13:00,6,1,118.75
14156.0,66,121375.12,85.47543661971831,58745,2010-12-02 17:08:00,2011-11-30 10:54:00,716,363,334.36672176308537
14157.0,3,465.33000000000004,9.496530612244898,295,2011-02-27 13:04:00,2011-11-20 11:32:00,45,266,1.7493609022556393
14158.0,1,507.66,12.381951219512196,781,2011-10-30 15:08:00,2011-10-30 15:08:00,41,1,507.66
14159.0,14,4707.72,3.8842574257425744,4421,2010-12-12 11:17:00,2011-11-20 12:36:00,501,344,13.685232558139536
14161.0,3,1110.52,10.282592592592593,455,2010-12-05 13:18:00,2011-05-08 11:41:00,87,154,7.211168831168831
14162.0,2,289.36,11.5744,142,2011-02-20 12:32:00,2011-06-19 11:36:00,25,119,2.431596638655462
14163.0,4,2445.91,47.036730769230765,893,2011-04-14 17:33:00,2011-09-13 15:18:00,36,152,16.091513157894735
14164.0,2,1631.77,56.26793103448276,1033,2011-09-20 12:18:00,2011-09-30 12:24:00,28,11,148.34272727272727
14165.0,1,122.53999999999999,4.901599999999999,54,2011-03-09 12:39:00,2011-03-09 12:39:00,23,1,122.53999999999999
14167.0,4,574.84,11.054615384615385,150,2011-01-12 15:44:00,2011-10-31 14:29:00,27,292,1.9686301369863015
14171.0,1,363.79,6.272241379310345,167,2011-09-02 16:43:00,2011-09-02 16:43:00,57,1,363.79
14173.0,4,450.84,15.546206896551723,150,2011-05-04 14:03:00,2011-11-29 11:54:00,28,209,2.157129186602871
14174.0,1,134.46,5.171538461538462,94,2011-11-06 13:17:00,2011-11-06 13:17:00,26,1,134.46
14175.0,7,3336.54,20.344756097560975,1569,2011-01-14 12:22:00,2011-10-19 13:42:00,139,279,11.958924731182796
14176.0,5,579.8000000000001,18.118750000000002,211,2010-12-07 11:45:00,2011-02-15 13:12:00,28,71,8.166197183098593
14177.0,5,564.36,13.124651162790698,206,2011-06-13 11:10:00,2011-09-16 09:52:00,37,95,5.940631578947369
14178.0,7,1620.93,4.9569724770642205,1505,2011-06-10 12:51:00,2011-12-01 12:01:00,191,174,9.315689655172415
14179.0,2,719.78,4.36230303030303,330,2011-10-18 14:00:00,2011-10-30 12:07:00,135,12,59.98166666666666
14180.0,31,4856.27,19.581733870967742,728,2010-12-02 13:08:00,2011-11-29 10:56:00,112,362,13.41511049723757
14184.0,1,452.89,18.870416666666667,127,2011-10-04 12:43:00,2011-10-04 12:43:00,24,1,452.89
14185.0,1,197.65,65.88333333333334,6,2011-01-12 13:52:00,2011-01-12 13:52:00,3,1,197.65
14188.0,10,2089.81,29.43394366197183,1179,2011-02-02 13:46:00,2011-12-01 09:46:00,34,302,6.9199006622516555
14189.0,24,4703.85,16.981407942238267,3955,2010-12-06 11:42:00,2011-12-07 15:55:00,176,367,12.817029972752044
14191.0,14,4709.51,17.906882129277566,3667,2011-05-03 10:30:00,2011-12-08 09:23:00,146,219,21.50461187214612
14193.0,2,853.39,20.318809523809524,445,2011-03-15 11:38:00,2011-10-03 09:34:00,35,202,4.22470297029703
14194.0,32,11482.29,19.010413907284768,5897,2011-02-04 14:51:00,2011-12-05 10:38:00,269,304,37.77069078947369
14195.0,3,1061.3,132.6625,818,2011-04-01 16:50:00,2011-05-22 10:29:00,7,51,20.809803921568626
14196.0,1,335.52,55.919999999999995,142,2011-08-25 10:25:00,2011-08-25 10:25:00,6,1,335.52
14198.0,7,739.3,16.802272727272726,300,2011-04-14 14:54:00,2011-12-05 16:34:00,35,236,3.1326271186440677
14199.0,1,185.39999999999998,92.69999999999999,28,2011-05-05 13:44:00,2011-05-05 13:44:00,2,1,185.39999999999998
14201.0,9,806.84,20.68820512820513,602,2010-12-15 13:25:00,2011-10-10 13:27:00,32,300,2.6894666666666667
14204.0,1,161.03,3.659772727272727,82,2011-12-07 13:38:00,2011-12-07 13:38:00,36,1,161.03
14205.0,4,714.62,18.323589743589743,309,2010-12-09 13:38:00,2011-11-29 11:56:00,35,355,2.0130140845070423
14206.0,2,348.06,16.574285714285715,278,2010-12-14 10:31:00,2011-04-14 16:38:00,21,122,2.8529508196721314
14208.0,1,151.74,15.174000000000001,114,2011-09-06 12:48:00,2011-09-06 12:48:00,10,1,151.74
14209.0,7,2079.73,23.633295454545454,694,2011-01-11 12:56:00,2011-11-29 10:18:00,55,322,6.458788819875776
14210.0,7,1910.7900000000002,18.551359223300974,761,2010-12-03 12:43:00,2011-09-09 12:55:00,66,281,6.799964412811389
14211.0,13,2273.9,19.27033898305085,1252,2011-02-17 15:50:00,2011-10-17 13:23:00,87,242,9.396280991735537
14212.0,1,1070.48,118.94222222222223,1152,2011-09-11 12:45:00,2011-09-11 12:45:00,9,1,1070.48
14213.0,1,1192.2,238.44,244,2010-12-03 09:47:00,2010-12-03 09:47:00,5,1,1192.2
14214.0,7,1008.53,14.407571428571428,754,2011-03-07 12:26:00,2011-11-09 10:31:00,64,247,4.083117408906882
14215.0,7,1801.52,16.527706422018348,1362,2010-12-06 15:34:00,2011-11-28 12:19:00,98,357,5.046274509803921
14216.0,4,1839.3,31.17457627118644,594,2011-11-02 10:51:00,2011-12-06 14:56:00,47,35,52.55142857142857
14217.0,24,2084.6,19.482242990654203,701,2010-12-08 13:28:00,2011-12-08 11:53:00,78,365,5.711232876712328
14218.0,1,169.48000000000002,14.123333333333335,160,2011-10-28 10:00:00,2011-10-28 10:00:00,12,1,169.48000000000002
14219.0,1,89.94,12.848571428571429,78,2011-12-05 16:23:00,2011-12-05 16:23:00,7,1,89.94
14220.0,2,632.4,30.114285714285714,272,2010-12-16 18:18:00,2011-04-06 13:23:00,21,111,5.697297297297297
14221.0,10,3437.75,17.72036082474227,2192,2011-01-04 15:33:00,2011-10-28 13:42:00,123,297,11.574915824915825
14222.0,1,683.17,16.662682926829266,607,2011-06-15 16:42:00,2011-06-15 16:42:00,41,1,683.17
14223.0,4,1007.03,16.508688524590163,587,2011-03-20 16:02:00,2011-09-08 13:38:00,50,172,5.854825581395349
14224.0,4,1050.12,8.899322033898304,514,2011-01-23 13:58:00,2011-08-21 13:24:00,105,210,5.000571428571428
14226.0,7,2262.7400000000002,30.996438356164386,1315,2011-03-15 15:36:00,2011-11-11 11:34:00,64,241,9.388962655601661
14227.0,15,3386.21,18.503879781420764,1829,2011-02-28 12:27:00,2011-11-13 15:48:00,117,259,13.074169884169883
14229.0,5,1643.8,38.22790697674419,630,2011-01-10 12:03:00,2011-10-19 10:04:00,29,282,5.829078014184397
14231.0,5,1029.3600000000001,19.062222222222225,416,2011-02-24 11:55:00,2011-06-13 15:35:00,47,110,9.357818181818184
14232.0,8,2052.21,17.391610169491525,1945,2011-03-20 12:44:00,2011-11-08 12:17:00,81,233,8.807768240343348
14233.0,5,1477.93,41.05361111111111,689,2011-01-26 12:43:00,2011-10-27 09:25:00,30,274,5.393905109489051
14234.0,4,775.46,4.877106918238994,963,2011-10-13 13:58:00,2011-11-17 17:53:00,122,36,21.540555555555557
14235.0,6,3195.86,39.94825,1971,2011-03-24 13:23:00,2011-11-29 13:26:00,65,251,12.732509960159364
14236.0,2,490.86,32.724000000000004,310,2010-12-02 18:49:00,2011-09-20 09:13:00,15,292,1.681027397260274
14237.0,1,161.0,17.88888888888889,38,2010-12-01 13:20:00,2010-12-01 13:20:00,9,1,161.0
14238.0,1,146.85,18.35625,111,2011-01-17 14:40:00,2011-01-17 14:40:00,8,1,146.85
14239.0,13,2438.2000000000003,21.01896551724138,1000,2011-01-27 14:45:00,2011-10-27 14:40:00,83,273,8.931135531135531
14240.0,2,890.34,21.19857142857143,418,2011-04-28 11:40:00,2011-11-09 13:45:00,37,196,4.542551020408164
14241.0,1,213.70000000000002,21.37,146,2011-06-09 11:46:00,2011-06-09 11:46:00,10,1,213.70000000000002
14242.0,2,280.55,17.534375,123,2011-01-18 08:53:00,2011-04-19 11:46:00,13,92,3.0494565217391307
14243.0,14,2641.66,17.849054054054054,1238,2010-12-09 08:34:00,2011-12-01 11:12:00,99,358,7.378938547486033
14245.0,5,1709.42,15.262678571428571,981,2011-03-21 10:41:00,2011-06-16 14:33:00,107,88,19.425227272727273
14246.0,3,1474.06,19.654133333333334,804,2011-04-08 08:25:00,2011-08-21 11:50:00,57,136,10.838676470588235
14247.0,1,136.76999999999998,6.838499999999999,47,2011-03-06 15:21:00,2011-03-06 15:21:00,19,1,136.76999999999998
14248.0,1,302.58,37.8225,102,2011-01-25 14:45:00,2011-01-25 14:45:00,8,1,302.58
14250.0,3,1904.05,17.153603603603603,1200,2011-09-11 13:44:00,2011-12-02 14:30:00,94,83,22.940361445783132
14251.0,5,2879.7000000000003,36.91923076923077,1674,2011-10-13 12:46:00,2011-12-08 08:32:00,37,56,51.42321428571429
14256.0,3,1003.0600000000001,18.575185185185187,418,2010-12-10 11:44:00,2011-03-30 16:39:00,51,111,9.036576576576577
14257.0,6,3112.17,29.08570093457944,1687,2011-01-25 10:49:00,2011-10-19 13:38:00,89,268,11.612574626865673
14258.0,10,12689.88,113.3025,7102,2011-01-06 12:18:00,2011-11-30 15:27:00,58,329,38.571063829787235
14259.0,1,120.0,24.0,68,2011-07-21 10:44:00,2011-07-21 10:44:00,5,1,120.0
14261.0,2,1163.45,22.37403846153846,406,2011-09-22 10:47:00,2011-10-20 10:04:00,52,28,41.551785714285714
14262.0,8,2618.23,18.3093006993007,1645,2011-04-13 12:23:00,2011-12-01 14:17:00,87,233,11.237038626609442
14264.0,3,348.47,18.340526315789475,74,2010-12-02 17:35:00,2011-07-08 10:20:00,17,218,1.5984862385321101
14267.0,7,1753.39,26.56651515151515,599,2011-03-24 11:38:00,2011-07-12 11:11:00,25,110,15.939909090909092
14270.0,1,492.65000000000003,16.98793103448276,197,2011-01-12 09:33:00,2011-01-12 09:33:00,29,1,492.65000000000003
14271.0,1,112.32,11.232,88,2011-04-28 12:47:00,2011-04-28 12:47:00,10,1,112.32
14272.0,2,437.96,13.271515151515151,599,2011-03-30 13:57:00,2011-09-27 10:08:00,33,181,2.419668508287293
14273.0,4,559.97,19.309310344827587,264,2011-04-11 13:24:00,2011-10-19 13:20:00,22,191,2.931780104712042
14276.0,5,1220.09,16.267866666666666,765,2011-02-23 09:38:00,2011-09-12 17:49:00,52,202,6.0400495049504945
14277.0,4,4475.4,19.628947368421052,2344,2011-05-11 13:20:00,2011-11-24 15:01:00,195,198,22.6030303030303
14280.0,1,134.04,16.755,52,2011-05-27 10:37:00,2011-05-27 10:37:00,8,1,134.04
14282.0,15,3729.34,23.906025641025643,2668,2010-12-07 12:21:00,2011-12-06 17:04:00,70,365,10.2173698630137
14284.0,3,612.05,18.001470588235293,165,2011-09-14 13:04:00,2011-11-09 08:11:00,24,56,10.929464285714285
14285.0,4,1910.01,70.74111111111111,541,2011-06-16 12:36:00,2011-11-18 14:50:00,18,156,12.243653846153846
14286.0,5,4661.69,16.356807017543858,4370,2011-04-11 08:16:00,2011-11-16 10:34:00,220,220,21.1895
14287.0,4,202.03,18.366363636363637,286,2011-05-25 11:41:00,2011-12-01 13:25:00,10,191,1.0577486910994764
14288.0,2,439.35,25.844117647058823,189,2011-05-10 13:22:00,2011-05-11 15:17:00,16,2,219.675
14289.0,6,911.26,19.388510638297873,292,2011-02-23 12:33:00,2011-12-01 11:44:00,33,281,3.2429181494661923
14290.0,6,2321.85,22.542233009708738,917,2010-12-13 10:24:00,2011-11-28 14:02:00,90,351,6.6149572649572645
14291.0,12,3893.2,16.35798319327731,2750,2011-03-09 15:20:00,2011-12-08 10:26:00,145,274,14.20875912408759
14292.0,14,4924.53,45.5975,1683,2011-01-17 16:20:00,2011-12-02 11:50:00,67,319,15.437398119122257
14293.0,4,1046.56,17.15672131147541,709,2010-12-06 10:18:00,2011-12-06 15:17:00,51,366,2.8594535519125683
14295.0,2,177.70000000000002,25.38571428571429,86,2011-01-11 11:53:00,2011-10-30 15:50:00,7,293,0.6064846416382254
14297.0,6,1326.6,20.728125,869,2011-03-10 08:31:00,2011-11-22 09:06:00,49,258,5.141860465116279
14298.0,45,52192.16,31.82448780487805,58665,2010-12-14 12:59:00,2011-12-06 15:04:00,884,358,145.78815642458102
14299.0,18,5075.89,31.332654320987658,2285,2010-12-08 13:33:00,2011-12-01 16:05:00,94,359,14.138969359331478
14300.0,1,43.2,14.4,32,2011-11-21 08:57:00,2011-11-21 08:57:00,3,1,43.2
14301.0,2,648.24,40.515,612,2011-08-14 15:33:00,2011-08-24 09:04:00,13,10,64.824
14304.0,2,569.8000000000001,21.103703703703705,224,2011-02-11 14:48:00,2011-05-01 11:50:00,25,79,7.212658227848102
14305.0,5,1914.16,17.401454545454545,1109,2011-07-27 14:14:00,2011-09-29 15:29:00,96,65,29.448615384615387
14306.0,3,2103.22,60.09199999999999,1077,2011-09-15 10:31:00,2011-10-19 13:23:00,33,35,60.09199999999999
14307.0,6,2995.72,16.642888888888887,2058,2010-12-01 11:41:00,2011-09-12 09:38:00,150,285,10.511298245614034
14309.0,10,2385.38,19.393333333333334,1647,2010-12-16 13:05:00,2011-12-01 13:33:00,75,351,6.795954415954416
14311.0,2,390.81,14.474444444444444,167,2011-04-11 10:14:00,2011-04-28 19:49:00,20,18,21.711666666666666
14312.0,6,1611.59,18.524022988505745,1012,2011-01-06 16:35:00,2011-10-24 09:46:00,74,291,5.538109965635739
14314.0,1,120.0,15.0,296,2011-08-25 10:39:00,2011-08-25 10:39:00,8,1,120.0
14315.0,7,2505.28,24.08923076923077,1032,2011-03-18 12:59:00,2011-11-18 15:35:00,64,246,10.184065040650408
14317.0,1,508.58000000000004,21.190833333333334,255,2011-10-06 10:44:00,2011-10-06 10:44:00,24,1,508.58000000000004
14320.0,3,612.47,14.582619047619048,411,2011-01-11 09:12:00,2011-05-17 09:24:00,29,127,4.82259842519685
14321.0,5,1530.75,12.445121951219512,2406,2011-01-10 11:35:00,2011-11-29 09:47:00,111,323,4.739164086687307
14323.0,4,635.86,15.508780487804879,360,2011-04-15 11:44:00,2011-08-17 11:37:00,32,124,5.127903225806452
14326.0,2,200.85,22.316666666666666,107,2011-04-11 15:04:00,2011-04-19 11:08:00,8,8,25.10625
14327.0,1,311.65,25.97083333333333,139,2011-06-29 13:58:00,2011-06-29 13:58:00,12,1,311.65
14329.0,14,5100.94,18.96260223048327,3115,2011-01-14 13:42:00,2011-12-01 08:27:00,218,321,15.890778816199376
14331.0,2,462.65999999999997,16.523571428571426,252,2011-07-27 15:14:00,2011-08-07 13:17:00,27,11,42.059999999999995
14332.0,3,866.31,33.31961538461538,481,2011-07-15 10:33:00,2011-11-17 11:54:00,22,126,6.87547619047619
14333.0,2,478.95,25.207894736842103,64,2011-10-03 10:38:00,2011-10-06 19:25:00,15,4,119.7375
14334.0,9,2564.96,15.735950920245399,1732,2010-12-16 17:37:00,2011-11-23 10:01:00,98,342,7.499883040935672
14335.0,2,468.26,7.432698412698413,379,2011-09-04 13:07:00,2011-11-23 13:41:00,55,81,5.780987654320987
14336.0,4,1614.91,17.943444444444445,1759,2011-03-08 16:48:00,2011-11-23 11:40:00,77,260,6.211192307692308
14338.0,4,622.22,18.300588235294118,341,2011-05-27 13:30:00,2011-07-04 16:00:00,30,39,15.954358974358975
14339.0,4,329.13,18.285,186,2011-04-11 11:06:00,2011-04-19 11:31:00,15,9,36.57
14340.0,1,134.7,22.45,58,2011-05-05 09:44:00,2011-05-05 09:44:00,6,1,134.7
14341.0,9,2198.18,16.90907692307692,1405,2011-01-25 13:55:00,2011-10-25 15:48:00,109,274,8.022554744525547
14342.0,6,729.41,30.392083333333332,357,2011-05-13 13:50:00,2011-11-18 13:21:00,19,189,3.8593121693121692
14344.0,8,889.9300000000001,12.534225352112676,477,2010-12-06 11:58:00,2011-08-04 13:51:00,56,242,3.677396694214876
14345.0,1,108.97999999999999,18.16333333333333,50,2011-11-01 09:51:00,2011-11-01 09:51:00,6,1,108.97999999999999
14346.0,2,1021.58,17.026333333333334,605,2011-02-15 13:52:00,2011-08-11 09:47:00,55,177,5.771638418079096
14348.0,1,409.57,22.753888888888888,183,2011-03-24 16:23:00,2011-03-24 16:23:00,18,1,409.57
14349.0,1,133.5,4.306451612903226,86,2011-11-29 15:39:00,2011-11-29 15:39:00,31,1,133.5
14350.0,2,307.15999999999997,14.626666666666665,200,2011-03-10 14:14:00,2011-03-14 12:27:00,19,4,76.78999999999999
14351.0,1,51.0,51.0,12,2011-06-28 11:56:00,2011-06-28 11:56:00,1,1,51.0
14352.0,4,1078.96,22.95659574468085,538,2011-03-11 14:58:00,2011-07-05 15:41:00,44,117,9.221880341880341
14353.0,1,90.6,15.1,64,2011-05-08 16:06:00,2011-05-08 16:06:00,6,1,90.6
